secret_column,known_columns,num_known_columns,base_prec,base_recall,attack_prec,attack_recall,alc,base_count,attack_count,base_ci,base_ci_low,base_ci_high,base_n,attack_ci,attack_ci_low,attack_ci_high,attack_n
Marital_Status,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.5923566878980892,0.4472934472934473,0.3375796178343949,0.4472934472934473,-0.4392855166291708,351,351,0.1519476601058758,0.5141770558337947,0.6661247159396705,157,0.14636761514174845,0.2682749793179753,0.41464259445972373,157
Marital_Status,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.5601851851851852,0.6153846153846154,0.3194444444444444,0.6153846153846154,-0.39393960056212396,351,351,0.13124410411579962,0.4935114711171033,0.6247555752329029,216,0.12343007538649087,0.26088439278174536,0.3843144681682362,216
Marital_Status,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.5576923076923077,0.7407407407407407,0.3384615384615385,0.7407407407407407,-0.3574126955922216,351,351,0.11986952830309483,0.4969175594637263,0.6167870877668211,260,0.11428965719258721,0.28366866528094015,0.39795832247352736,260
Marital_Status,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.5353535353535354,0.8461538461538461,0.3468013468013468,0.8461538461538461,-0.29716711038192134,351,351,0.11272099958722942,0.4785416045943917,0.5912626041816211,297,0.10763644761390129,0.29493932384502153,0.4025757714589228,297
Marital_Status,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.5180722891566265,0.9458689458689459,0.3493975903614458,0.9458689458689459,-0.2593336195170287,351,351,0.10688095189536934,0.4644250967575703,0.5713060486529397,332,0.10204139862747102,0.3000995281424732,0.40214092676994423,332
Marital_Status,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.5185185185185185,1.0,0.3504273504273504,1.0,-0.25859817174036026,351,351,0.10397670906555512,0.4663296853648222,0.5703063944303773,351,0.09933554815171691,0.30237882675121985,0.40171437490293677,351
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,1.0,0.002770083102493075,0.0,0.002770083102493075,-1.782187805849987,361,361,0.7934506856227626,0.20654931437723742,1.0,1,0.7934506856227626,0.0,0.7934506856227626,1
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.8888888888888888,0.07479224376731301,0.48148148148148145,0.07479224376731301,-1.7199489690287653,361,361,0.24205765989969985,0.7194219918172017,0.9614796517169015,27,0.35271157268829234,0.30743226976218463,0.660143842450477,27
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.8153846153846154,0.18005540166204986,0.38461538461538464,0.18005540166204986,-1.3409695677557796,361,361,0.18665121845372246,0.7044600616636224,0.8911112801173449,65,0.23020789818984805,0.27595007375002106,0.5061579719398691,65
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.8290598290598291,0.32409972299168976,0.37606837606837606,0.32409972299168976,-1.5369402270347157,361,361,0.13586145137075234,0.750668539630733,0.8865299910014853,117,0.17291130748534506,0.2935524151642474,0.46646372264959246,117
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.7604790419161677,0.4626038781163435,0.38922155688622756,0.4626038781163435,-0.9585940764390327,361,361,0.12853103586796166,0.6903565176086636,0.8188875534766252,167,0.14630987801493184,0.3185575286353175,0.46486740665024934,167
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.7081545064377682,0.6454293628808865,0.3562231759656652,0.6454293628808865,-0.7786454078557128,361,361,0.11599168668028736,0.6467824933644869,0.7627741800447743,233,0.12206614334771898,0.29752209781881833,0.4195882411665373,233
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.6462093862815884,0.7673130193905817,0.36101083032490977,0.7673130193905817,-0.5456186289741516,361,361,0.11191410133789259,0.5882524266997694,0.700166528037662,277,0.11240947866257206,0.30670723897252744,0.4191167176350995,277
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.6153846153846154,0.8642659279778393,0.375,0.8642659279778393,-0.43268047751617167,361,361,0.1073442216937075,0.5603091256077231,0.6676533473014306,312,0.10682555586296061,0.3231075492427283,0.4299331051056889,312
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.5894428152492669,0.9445983379501385,0.36363636363636365,0.9445983379501385,-0.3878963422788807,361,361,0.10386182964338075,0.536515526926658,0.6403773565700388,341,0.10158953563533901,0.31436065705779936,0.4159501926931384,341
Income_Category,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.5761772853185596,1.0,0.3656509695290859,1.0,-0.35362331096563504,361,361,0.10142628094018857,0.5246620652120956,0.6260883461522841,361,0.09887838061134102,0.3176263560366493,0.4165047366479903,361
Gender,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,1.0,0.002,1.0,0.002,0.0,500,500,0.7934506856227626,0.20654931437723742,1.0,1,0.7934506856227626,0.20654931437723742,1.0,1
Gender,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,1.0,0.044,0.8636363636363636,0.044,-1.7449191516274758,500,500,0.14865487460862092,0.8513451253913791,1.0,22,0.2858598345251646,0.6666501283342828,0.9525099628594474,22
Gender,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.9850746268656716,0.134,0.6865671641791045,0.134,-6.015336847184148,500,500,0.07717905146370219,0.9201813768022188,0.997360428265921,67,0.21699234057826877,0.567954176839354,0.7849465174176228,67
Gender,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.9858156028368794,0.282,0.6950354609929078,0.282,-8.800595686478212,500,500,0.04634115741452316,0.949760311092732,0.9961014685072551,141,0.15031104198838885,0.6147072449839052,0.765018286972294,141
Gender,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.982532751091703,0.458,0.6593886462882096,0.458,-9.094485875826921,500,500,0.03723010115399683,0.9559567913950685,0.9931868925490653,229,0.121857728533456,0.5958301604570769,0.7176878889905329,229
Gender,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.9807073954983923,0.622,0.6688102893890675,0.622,-8.178123582308357,500,500,0.032573205194542654,0.9585555625990918,0.9911287677936345,311,0.10405491832962832,0.6147231339643434,0.7187780522939717,311
Gender,"[""Attrition_Flag"", ""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,0.9642857142857143,0.784,0.6683673469387755,0.784,-4.287516698606289,500,500,0.037657061829082794,0.9409515046133725,0.9786085664424553,392,0.09281604177910563,0.6203253985876028,0.7131414403667085,392
